,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison
MIR6080,1.5207873980489481,4.146475128746443,14.772420878692383,5.157129838277203e-47,2.9402108542059313e-46,95.51944469307543,Her2_vs_LumA
DLK1,1.0736317883765463,0.4246612763530249,14.752275016102704,6.756708881083763e-47,3.843406644530012e-46,95.2506232495644,Her2_vs_LumA
CLPSL1,1.2755580353199973,-0.10235698994559123,14.73867567306673,8.107067355014694e-47,4.606288269894712e-46,95.06932467703832,Her2_vs_LumA
IL20,1.4975245795823169,3.273840064857293,14.689706491330876,1.560665628380985e-46,8.807368105987501e-46,94.4176169696542,Her2_vs_LumA
SPDYC,1.1082548119785254,-1.5085564529029871,14.683414417732155,1.6974754599520624e-46,9.547106073971105e-46,94.33400608281106,Her2_vs_LumA
MAPT-AS1,1.4850775332775583,1.1247973520677101,14.67637075664757,1.8648394172534494e-46,1.0464867661354935e-45,94.24044231765532,Her2_vs_LumA
APOD,1.1167576017063037,2.5613684099090333,14.608054208927724,4.633545600150962e-46,2.5828013378767906e-45,93.33485568556266,Her2_vs_LumA
SNORD88A,1.2475990807150015,-1.7177364063180391,14.597833953478476,5.3078593263027055e-46,2.9553782440438225e-45,93.19967351901327,Her2_vs_LumA
DL491527,1.0223491780732243,-1.316763720478644,14.573232373225938,7.359002026947086e-46,4.0792694162677854e-45,92.87458640226689,Her2_vs_LumA
MIR1229,1.1962027404719047,-0.5429691388683696,14.548592642929277,1.0203416743304645e-45,5.637246819505329e-45,92.54944196519897,Her2_vs_LumA
RNU6-35P,1.0537502916522727,2.667547387790582,14.484180491310902,2.3924963182452383e-45,1.3116756130730474e-44,91.70157860692971,Her2_vs_LumA
U4,1.844905301468712,0.7443487930437565,14.456605826375002,3.442611626768046e-45,1.883266754249478e-44,91.33954768044501,Her2_vs_LumA
MIR95,1.2564002259426563,-1.0157627815942303,14.427500326341505,5.051668774696883e-45,2.7424911914749633e-44,90.958028699972,Her2_vs_LumA
KRT23,1.0709800952647635,9.272864853686414,14.398823857282427,7.366509596603118e-45,3.986206491668354e-44,90.58274738391097,Her2_vs_LumA
DQ588143,1.1163479472354334,-0.6791283258992197,14.297627716914327,2.775128051423364e-44,1.4904017461994437e-43,89.2633000012703,Her2_vs_LumA
WNK4,1.1010735677090977,0.6487702653087235,14.294570563472602,2.8882419327438686e-44,1.5494860154205303e-43,89.22355780839321,Her2_vs_LumA
CP,1.062843214288655,-1.1659183597257743,14.246597960377157,5.401359396433625e-44,2.879189443727945e-43,88.60083898482581,Her2_vs_LumA
TCRBV14S1-TCRBJ1S5,1.8078398230185146,2.6604654183007312,14.210931133913775,8.593163673907349e-44,4.5611272154497604e-43,88.13897116753209,Her2_vs_LumA
FOXJ1,1.2735070632125172,1.3948686592870152,14.189719748126592,1.1320917180422916e-43,5.9583774633804824e-43,87.86474502272586,Her2_vs_LumA
HEPACAM2,1.5839977003251935,-0.31984722722962633,14.177563153634136,1.3256672540115886e-43,6.955232182642123e-43,87.70773322815707,Her2_vs_LumA
MIR6865,1.0780167378580805,-1.3064690535531271,14.169832343884579,1.4655644758536368e-43,7.681155533824093e-43,87.60794139574983,Her2_vs_LumA
FAM196A,1.2145024835605023,2.437606132313462,14.155944764055803,1.75479353035051e-43,9.187400682463403e-43,87.42878836161431,Her2_vs_LumA
AX813477,1.5342228253338168,-0.04416263956817879,14.136320718399928,2.2628259987244553e-43,1.1822497381005514e-42,87.17587993835619,Her2_vs_LumA
MIR765,1.2293726538812746,0.6308948062423427,14.115303255482482,2.9701536049155293e-43,1.5485680943250936e-42,86.90533382916922,Her2_vs_LumA
SCGN,1.0015729742759223,-0.896341142472663,14.09975327280606,3.6314900759794835e-43,1.887468854459191e-42,86.70538088775588,Her2_vs_LumA
MIR3939,1.0496868949924651,-0.1063127435473033,14.08849803433703,4.199803177502214e-43,2.1760638225400073e-42,86.56076614241316,Her2_vs_LumA
U81972,1.5136291218055618,1.8552037052410226,14.06773979472661,5.490083799481844e-43,2.838719648129185e-42,86.29430019749273,Her2_vs_LumA
DQ578258,1.1214907938750338,-0.4582067899122924,14.064202751093955,5.746324984395572e-43,2.968143070452258e-42,86.24892875651946,Her2_vs_LumA
MIR4321,1.7040241362720243,1.3868668088471778,14.053969672853727,6.556671945265945e-43,3.379727806838116e-42,86.11771688962334,Her2_vs_LumA
TCR V alpha 7J[alpha]13.2,1.2193072092675832,0.17077145404218597,14.01984682843801,1.017385975204036e-42,5.22272061193037e-42,85.68075212539573,Her2_vs_LumA
ANKRD30B,1.0788258055733473,-0.8766790939015474,14.000214563700217,1.3094550911747386e-42,6.694555680852447e-42,85.42974587759596,Her2_vs_LumA
BC073930,1.1715270933750197,-0.9081136639292516,13.995376880888005,1.3934122718282874e-42,7.109246284838201e-42,85.3679388075682,Her2_vs_LumA
OBP2A,1.1107161991081322,2.585133117878176,13.993042730668206,1.4358164814909812e-42,7.318126816977478e-42,85.3381236128194,Her2_vs_LumA
CXCL9,2.0098755568137494,-1.0677208453118063,13.939828778239148,2.8407417639497015e-42,1.4318254858617447e-41,84.65951214470904,Her2_vs_LumA
MMP7,1.209400464694761,-0.13815974880005585,13.935286992929083,3.010792892040415e-42,1.5160085055591214e-41,84.60169203273448,Her2_vs_LumA
ORM1,1.480829559246307,-0.4568404467949092,13.867064382598018,7.196815857729634e-42,3.5948131157490677e-41,83.73504799151908,Her2_vs_LumA
DQ584465,1.9657485819118592,3.65535767229247,13.853922591251873,8.508808287915618e-42,4.237454326651204e-41,83.56851035876397,Her2_vs_LumA
UBD,1.7645289738523213,1.6371848194603584,13.817679500719137,1.3494281084355112e-41,6.667134923100352e-41,83.10990334197011,Her2_vs_LumA
NELL2,1.0715184460968374,0.44231685700825285,13.787963860968302,1.9680617995373506e-41,9.704446743280822e-41,82.73463644819863,Her2_vs_LumA
FUT3,1.153769473064223,-1.8672897056312674,13.747543088514142,3.2847637257519754e-41,1.610178296937243e-40,82.22525651966946,Her2_vs_LumA
ROBO2,1.138750634106123,0.699407183608095,13.672046946348406,8.5226997525554e-41,4.157414513441659e-40,81.27719246349733,Her2_vs_LumA
DOK7,1.0695825532801042,6.882536003799089,13.647160554882142,1.1658968275023645e-40,5.659693337390119e-40,80.96562790133265,Her2_vs_LumA
AB305761,1.0089025586298312,-0.786456613821841,13.642607641785183,1.2346222882736454e-40,5.987498973199057e-40,80.90867903624653,Her2_vs_LumA
GRP,1.1129881607484255,-1.02323931958257,13.633885605595431,1.3777367310294e-40,6.6750810611889524e-40,80.79962610404125,Her2_vs_LumA
CACNG4,1.2705861962183636,2.033928910818075,13.622084203514019,1.597994218030595e-40,7.727244768039627e-40,80.65216402460145,Her2_vs_LumA
DQ599872,1.0866539450460002,4.5337534419868115,13.597499204211976,2.17573519574661e-40,1.0480420018047256e-39,80.34530935400007,Her2_vs_LumA
SNORA80B,1.4856205967507605,-0.22867181840188802,13.516559973443078,5.990362355277432e-40,2.8444265694574698e-39,79.33834950217657,Her2_vs_LumA
JA611299,1.273361639767703,-0.9520628452840713,13.46320575455243,1.1646847389917844e-39,5.5093885477378635e-39,78.67732464091834,Her2_vs_LumA
KISS1R,1.1375672338556906,-0.5253853811427149,13.452131780510108,1.3366656879553718e-39,6.31694559525223e-39,78.54039964729012,Her2_vs_LumA
MYL7,1.4415232367764568,-1.0345516613470072,13.399944070413056,2.55480778093781e-39,1.1983150942485037e-38,77.89639286639641,Her2_vs_LumA
DQ593451,1.2545895750404483,-1.2143940522573153,13.354895601640898,4.46147236618809e-39,2.0789712796775815e-38,77.34217591912262,Her2_vs_LumA
MIR6782,1.2921315094001282,0.14278033554026548,13.350563740294499,4.706790022115288e-39,2.1912430270555344e-38,77.2889650544007,Her2_vs_LumA
C5orf66-AS1,1.2716576938137625,3.367207449210374,13.30123275519642,8.64996389461281e-39,4.012042622733214e-38,76.684026872997,Her2_vs_LumA
FOXA1,1.0747518137724197,0.25077275302048274,13.301009868251658,8.67374323586253e-39,4.0193434827907924e-38,76.6812979206373,Her2_vs_LumA
UPK1A,1.3838251596845998,-0.4595213689697087,13.27308796594553,1.2230243803637445e-38,5.651683827928579e-38,76.3397360982766,Her2_vs_LumA
DSG3,2.3459576947199268,-0.26195942466931155,13.164217263325812,4.6430301127063827e-38,2.1181706718551018e-37,75.01372798113977,Her2_vs_LumA
KIF1A,1.2455648510898163,0.4495967767203862,13.156210907224317,5.119778989675775e-38,2.3314111974844148e-37,74.91657716758304,Her2_vs_LumA
AK098769,1.092020765923023,-0.7273350603540565,13.12061638616077,7.901557299580412e-38,3.5850985932760493e-37,74.48527038969674,Her2_vs_LumA
MIR636,1.70319204782836,-0.3907763602508907,13.085807495932839,1.2067085852727464e-37,5.450354947031375e-37,74.06443900336528,Her2_vs_LumA
MARCO,1.4437198856091473,2.5388936983788057,13.068852570558398,1.482602649023375e-37,6.6663788175511464e-37,73.85980054516125,Her2_vs_LumA
CAPN6,1.1274615312843868,1.8912328277238402,12.946591974587076,6.5008613844260974e-37,2.876487338241636e-36,72.39082860170544,Her2_vs_LumA
AF387742,1.1685890877241458,-0.5082599696228784,12.845760654886368,2.1806895258539237e-36,9.50605721819496e-36,71.18815870208945,Her2_vs_LumA
MIR6742,1.0940759937224578,-0.061198471344253436,12.843592974578321,2.2379781772817186e-36,9.747291712899472e-36,71.16239146074645,Her2_vs_LumA
DQ597072,1.1894042180528774,-0.04794691454116455,12.763418106283195,5.8247265214940876e-36,2.51499418026515e-35,70.21195556824877,Her2_vs_LumA
FOSB,1.1320585581340714,-0.9513803918402942,12.73251981823525,8.409850454321447e-36,3.615584890078008e-35,69.8470261068849,Her2_vs_LumA
TCRBV22S1A2N1T,1.0496045564363523,-0.9256580831354555,12.676022131189642,1.6429179493091504e-35,7.009035619919584e-35,69.18170466234277,Her2_vs_LumA
ADCY1,1.2705792618621339,-1.252997414392881,12.657828749318483,2.037211252739301e-35,8.668984054209791e-35,68.96799634719339,Her2_vs_LumA
MUC15,1.4457423306235408,1.5041053838065266,12.623316789477304,3.0615301971131407e-35,1.2983588622193134e-34,68.56332379144467,Her2_vs_LumA
FSIP1,2.0738125813601753,0.6029563384188936,12.62274448670087,3.082255518795438e-35,1.3060404740658637e-34,68.55662118445841,Her2_vs_LumA
CCL13,1.054012075101375,3.739457302856812,12.533159982359798,8.833680829059765e-35,3.699196327076953e-34,67.51065072959848,Her2_vs_LumA
S100G,1.417458367146697,1.6720805355378199,12.513627874078272,1.1103891979533801e-34,4.630480391798917e-34,67.28344636510903,Her2_vs_LumA
FGB,1.7339884404483688,1.759637932367279,12.506668428891047,1.2045833953339107e-34,5.010746236829911e-34,67.20256515368148,Her2_vs_LumA
MIR1307,1.0819309293835717,0.9808317025462621,12.492943865515,1.414242761680827e-34,5.877983215631035e-34,67.04317439496607,Her2_vs_LumA
IGFL2,1.519915054008768,-0.721995009987242,12.434267767130917,2.803648398899483e-34,1.1614119299500758e-33,66.36343337200206,Her2_vs_LumA
PCOLCE2,1.0462559175581694,-1.9672582176793294,12.421253412861354,3.26198303663965e-34,1.3490417852107733e-33,66.21303976015176,Her2_vs_LumA
CHI3L2,1.5074871311289488,4.302634867767027,12.352821848617351,7.2158435761031755e-34,2.9597389565640587e-33,65.42447726845403,Her2_vs_LumA
DACH1,1.5962890526533162,0.8278081375900576,12.179023900356416,5.329876479735161e-33,2.1405126424639204e-32,63.43864307747166,Her2_vs_LumA
AX746578,1.0134210628490217,1.3834914844333053,12.110170413479766,1.1691276314545e-32,4.665313772763368e-32,62.6586488616779,Her2_vs_LumA
MT1H,1.4197127915384933,0.5706418326818408,12.109083844366396,1.1836744160061823e-32,4.719594960152242e-32,62.64637057411847,Her2_vs_LumA
HIST1H3G,1.2524641507732202,0.98062032054702,12.053324436638652,2.2298150882328366e-32,8.820471076870399e-32,62.017569257371996,Her2_vs_LumA
MIR4701,1.5970210014218496,2.140882645722414,12.051260387299846,2.2825961099561187e-32,9.022119011684264e-32,61.99434121969576,Her2_vs_LumA
DQ580663,1.2213107111998187,1.599240825053315,12.021006862339076,3.21499589064841e-32,1.2667438497432665e-31,61.654275778472886,Her2_vs_LumA
SCARNA5,1.4170177456279553,0.9426586454243862,12.002757514348549,3.951433164859711e-32,1.5507979453923513e-31,61.44950263036274,Her2_vs_LumA
DQ581726,1.5578418439824573,-1.6361647313455603,11.981526296929932,5.021325098907201e-32,1.964524686583412e-31,61.21161068345213,Her2_vs_LumA
AQP3,1.0797010590596705,-1.140711878896967,11.938738289545798,8.129466667700479e-32,3.1607568692459094e-31,60.733291945127625,Her2_vs_LumA
SNORA16,1.0543234481233084,-0.9758473830039663,11.935768798133115,8.40542710325585e-32,3.265511695126593e-31,60.70015184100941,Her2_vs_LumA
ABCC13,1.0574092470410423,0.253011984025069,11.90820412545044,1.1454845323102497e-31,4.429561223164152e-31,60.39286728103665,Her2_vs_LumA
CXCL10,1.0260040032429256,-2.1896241965054504,11.876677851105589,1.6308428125694795e-31,6.262837221849e-31,60.042178479405614,Her2_vs_LumA
MISP,1.0320276951114837,0.31718922890992635,11.7914663193457,4.220335161657519e-31,1.593782160746797e-30,59.098369254890095,Her2_vs_LumA
